tf	cell_type	estimate	std_error	t_value	pval	padj
GLI1	VEC	0.00821086592384534	0.0243433022891034	0.33729466225791	0.73591553608771	0.788141799939096
ESR1	VEC	0.0116151419144658	0.0358993980008971	0.323546982993295	0.7463008665504	0.794140665688246
NR2C2	VEC	0.00928092084654622	0.0371952270846029	0.249519133878016	0.80297426655488	0.849004638522994
BCL6	VEC	-0.0095353499620459	0.041956664654151	-0.227266634291497	0.82023003615375	0.861760670895712
TFDP1	VEC	-0.00551891577606521	0.0310193880247578	-0.177918267493232	0.858797729195237	0.896606434254147
RUNX1	VEC	-0.00554338030498757	0.0327516142037682	-0.169255178401246	0.86560596592498	0.898066189647166
BACH1	VEC	0.00578835703057222	0.0394810429785534	0.146611046565222	0.883447697992506	0.910883961905316
E2F3	VEC	-0.00298522042446325	0.0228226931134731	-0.13080053303179	0.895940814689074	0.918062810113496
USF1	VEC	-0.00268246564387299	0.0354564025610715	-0.0756553245708613	0.939697756578078	0.945392894496733
SREBF1	VEC	0.00228071592139851	0.0290461016829458	0.0785205514424544	0.937418588711219	0.945392894496733
FOSL2	VEC	0.00307233281042247	0.0399743873246634	0.0768575334368389	0.938741388565711	0.945392894496733
RARA	VEC	0.00224223112496948	0.0363196852505387	0.0617359734673424	0.950776708882808	0.950776708882808
