tf	cell_type	estimate	std_error	t_value	pval	padj
KLF4	Fibroblasts	-0.0185474434670567	0.0142964136294727	-1.29734938759888	0.194534925923768	0.224255539606566
BACH1	Fibroblasts	-0.0212956360496849	0.0192965741581778	-1.10359672525913	0.26978934341214	0.308862282802864
NR3C1	Fibroblasts	-0.0186920528007406	0.017853132808605	-1.04699007177784	0.295124388447517	0.335552386864986
NR1H3	Fibroblasts	0.0442980788846005	0.0439284323687541	1.00841474407153	0.313274904642869	0.35376621884841
PRDM14	Fibroblasts	0.0122047722159098	0.0145320026069742	0.839854805011703	0.401005852836087	0.449776834937773
EGR1	Fibroblasts	-0.0163564483542529	0.0198366444497707	-0.824557217611571	0.409638742366567	0.456376048542618
TBX21	Fibroblasts	-0.00533743724934018	0.0074883305604322	-0.712767312589379	0.476003051829489	0.52328812320328
TCF3	Fibroblasts	-0.0091562220460604	0.0127863007198117	-0.716096253850288	0.473945285341705	0.52328812320328
ETS2	Fibroblasts	-0.00793849527011056	0.0126924510218186	-0.62545014012377	0.531687073706549	0.580658251547942
ZNF263	Fibroblasts	0.00852132080475768	0.0143106018672149	0.595455095727297	0.551550079679815	0.598413811940192
TEAD1	Fibroblasts	-0.00763647404264219	0.0142977500251684	-0.534103200097892	0.59327962790512	0.639509209300324
IRF2	Fibroblasts	0.00817203590990193	0.0167104541018652	0.489037333161987	0.624823841072191	0.66916617818054
MYB	Fibroblasts	-0.00734374018012845	0.0165109514640184	-0.444779950818238	0.656486480723638	0.694119463695057
NR1H2	Fibroblasts	0.0172011000395426	0.0382632806027057	0.449545877107208	0.653045710715876	0.694119463695057
NFATC1	Fibroblasts	-0.00682191643306346	0.0158323157644692	-0.430885571924555	0.666558999764531	0.700308822537418
WT1	Fibroblasts	0.00486438759058485	0.0162692330313202	0.298993049101967	0.764950316446815	0.79430801920648
USF2	Fibroblasts	0.00540375303938266	0.0181246315308143	0.298144159796879	0.765598090801426	0.79430801920648
NR2C2	Fibroblasts	0.00372904889574028	0.0166465651553306	0.224013113873293	0.822750757847942	0.848302023619617
FOXP1	Fibroblasts	-0.00347129967306826	0.0170742004627901	-0.203306718849488	0.838898611462107	0.859612157424135
RELA	Fibroblasts	-0.00256106943298358	0.0164441945064276	-0.155743075891162	0.876238055045953	0.89236513581367
GATA2	Fibroblasts	-0.00150278748815025	0.0163392410569721	-0.0919741304330039	0.926720066283425	0.938021530506394
USF1	Fibroblasts	-0.00110670796948771	0.0194861852235048	-0.0567944909069615	0.954709809653187	0.954709809653187
TCF7L2	Fibroblasts	-0.00104438669484116	0.0171933530323258	-0.0607436311508042	0.951564353662091	0.954709809653187
