tf	cell_type	estimate	std_error	t_value	pval	padj
ESR1	LEC	0.0500128749251456	0.0570927639275609	0.87599323424947	0.381246203252548	0.486822074922484
RXRA	LEC	0.0422839990442643	0.0507676494348879	0.832892590359057	0.405106190591341	0.513340668993608
PPARA	LEC	0.0426030208503871	0.0520862954638963	0.81793148218647	0.413593125249412	0.520124687813655
ETV4	LEC	0.0561112182400805	0.0694882121132107	0.807492616858003	0.419576691086173	0.523682185866953
MYC	LEC	0.0622281284480403	0.0793351190355286	0.784370518435507	0.433010367408984	0.536415828282772
STAT6	LEC	-0.0481446599673971	0.0630754514382017	-0.763286807619077	0.445474214647177	0.547768293566159
TAL1	LEC	-0.04388683010925	0.0610932380636312	-0.718358225889747	0.472705931511395	0.576979298756556
NR1H2	LEC	0.0462955772861254	0.0672049987545982	0.688871038524613	0.491065829525256	0.595014070811624
TFDP1	LEC	0.0398236374286884	0.0588468006521272	0.676734112770305	0.498732750954059	0.599924903321549
ERG	LEC	0.0449418701105787	0.0682037410871566	0.658935556821556	0.510090377702632	0.609172681285158
BACH1	LEC	-0.0396865345947095	0.0639060137174733	-0.621014084373383	0.534733305338313	0.634040919186857
SP4	LEC	-0.041156020195867	0.0674845947699601	-0.609858002943615	0.542095822439694	0.638212103014107
YY1	LEC	-0.0330700200409633	0.0630330729455977	-0.524645531235724	0.599947082538344	0.696442067841714
NFATC1	LEC	-0.0255325033442221	0.0481540259966393	-0.530225724968541	0.596074337493486	0.696442067841714
RELA	LEC	0.0251108136036694	0.0529996284635313	0.473792257259841	0.63575252198544	0.729148693785161
MXI1	LEC	0.0417267656010638	0.0883716751684857	0.472173527564226	0.636906991559327	0.729148693785161
TFAP2C	LEC	0.0219132809102732	0.0482640105299221	0.454029424195647	0.649907166222781	0.738935545157408
IRF3	LEC	0.0222540925941732	0.0498032830927271	0.44683987103298	0.655088412782767	0.739759704230879
NFE2L2	LEC	0.0274023821136026	0.082673124345613	0.331454536531698	0.740371325508411	0.830416486718893
FOXP1	LEC	0.0169698211895899	0.0592728306717245	0.286300164801901	0.774708131425253	0.863013887885377
