tf	cell_type	estimate	std_error	t_value	pval	padj
NFYA	Mast	0.157276890225183	0.133848344155806	1.17503799704915	0.240739238501921	0.391791309718812
SMAD1	Mast	0.159229516643162	0.140369279953485	1.13436156896956	0.257381280362963	0.414808665439338
THAP11	Mast	0.156971051027108	0.141636294021331	1.10826855582276	0.268469649431249	0.428518863515262
SNAI1	Mast	-0.0754285124438665	0.0687041955124927	-1.09787345417866	0.272977566813354	0.431564534200159
FOXM1	Mast	-0.0824057810560184	0.0761576228736913	-1.08204245283088	0.279942182917915	0.438400022305414
STAT5B	Mast	-0.0869212648599858	0.0850495151097111	-1.02200776509849	0.307448598162277	0.476976329859233
TP73	Mast	-0.0710470340272184	0.0703974848954694	-1.00922687980563	0.313528952268686	0.481905611820388
ATF4	Mast	-0.128068963591583	0.134978928042186	-0.948807087514843	0.343341394268594	0.522886894023731
SRF	Mast	0.120313600538257	0.128532204777765	0.936058015547794	0.349857176320961	0.527966284266178
ESR2	Mast	0.151741155296956	0.169480427787299	0.895331439022526	0.371195183634124	0.547493651707521
MEF2A	Mast	-0.0982471517816457	0.10905518562821	-0.900893902620909	0.368233927373251	0.547493651707521
FOXL2	Mast	0.0939433985855984	0.105255015458412	0.892531326668387	0.372691461704517	0.547493651707521
STAT3	Mast	0.108750457917613	0.124820826842496	0.871252503837671	0.384184317570092	0.554561710579437
NANOG	Mast	0.0458728831577541	0.0525214317469381	0.87341265521438	0.383007768677417	0.554561710579437
NRF1	Mast	-0.121386773223103	0.140874715426943	-0.861664727096141	0.389433149191296	0.557292265222026
RARA	Mast	-0.0766380482100391	0.0914160099090777	-0.838343833714283	0.402381813011104	0.563141353165377
CREM	Mast	-0.149236756231243	0.178448494602392	-0.836301570174426	0.403527970680886	0.563141353165377
TCF4	Mast	0.115271416910515	0.137884567792437	0.835999407011506	0.403697717028192	0.563141353165377
RUNX2	Mast	0.139895560814948	0.17069481887823	0.819565360766728	0.412994399141635	0.571308918812595
TFAP2A	Mast	0.0844704867772665	0.106565854133739	0.792659970343378	0.428486667632671	0.587841213446475
YBX1	Mast	0.0971165499643212	0.131124280300595	0.740645056290771	0.459380981426361	0.617239175921843
TBX21	Mast	0.0371527726180586	0.050093898495406	0.741662632255818	0.458764817933203	0.617239175921843
KMT2A	Mast	0.0354560595187902	0.0480526059759485	0.737859244023869	0.461070227797039	0.617239175921843
FOSL2	Mast	0.0793912743413442	0.110138073315491	0.720834058118372	0.471469273084876	0.626111194656715
STAT5A	Mast	-0.0632931446783634	0.0903668703577029	-0.700402087931424	0.484118802209978	0.637696165157339
IRF8	Mast	-0.0251385243696478	0.0362121834362342	-0.694200735338538	0.487994328801513	0.637696165157339
FOXO4	Mast	0.0819996529258791	0.119139097169029	0.68826820812266	0.491717524940599	0.637696165157339
SMAD4	Mast	-0.068460282982258	0.102995204414355	-0.664693889113891	0.50666260565956	0.646969173380669
CLOCK	Mast	0.0617641260219453	0.0927140430243408	0.666178757901108	0.505714240128792	0.646969173380669
BCL6	Mast	0.0821271060836493	0.127640189962618	0.643426698970769	0.520348011026159	0.65769464953966
TEAD1	Mast	-0.0339751663522694	0.0531392805111861	-0.63936067679948	0.522986106862862	0.65769464953966
RXRA	Mast	-0.0564385969684114	0.0912577923894385	-0.618452358868843	0.536659786335412	0.669815973922394
MYCN	Mast	0.064257701935201	0.108886401710728	0.590135231999958	0.555462177995123	0.688109862292466
FLI1	Mast	-0.0563835937063212	0.103754498839236	-0.543432760382619	0.587160905504438	0.716681693483358
PAX5	Mast	0.036320504092938	0.0667700339015156	0.543964140358383	0.586795553789372	0.716681693483358
TFAP2C	Mast	0.0313714673115228	0.0671558883849003	0.467143955146852	0.640673356453843	0.776290344316336
WT1	Mast	-0.0390507355571137	0.0878637240916585	-0.444446624142364	0.656980969885444	0.786468256643774
LEF1	Mast	0.0297660049621289	0.0680072517478425	0.437688690501645	0.661868739298644	0.786468256643774
KLF6	Mast	0.0412219033842979	0.0946037475216343	0.435732245964898	0.663286481506797	0.786468256643774
CREB1	Mast	-0.0434562443518348	0.113726964444533	-0.38211029867969	0.702600118324973	0.815605731761857
JUND	Mast	-0.0532976553201474	0.138005210022663	-0.386200313099738	0.699571508007155	0.815605731761857
RFX5	Mast	0.0382699095172808	0.0996294201634209	0.384122575987165	0.701109453266664	0.815605731761857
NR2C2	Mast	0.0240601613949338	0.0642134374982914	0.374690443812076	0.708106528087081	0.816289469878163
SOX10	Mast	-0.0228550877985161	0.0687001613187014	-0.33267880831445	0.73956617839056	0.846675762847124
FOXO3	Mast	0.0358162327457522	0.11350220938184	0.315555379413458	0.752518885694295	0.849783231464306
ETV4	Mast	-0.0355951957621973	0.110836765017192	-0.321149717394549	0.748279246119719	0.849783231464306
PAX6	Mast	-0.0213044494887074	0.0826836396627667	-0.257662211963572	0.796811633456803	0.886129124282925
MITF	Mast	-0.021842822450293	0.0861975539867449	-0.253404202788073	0.800097386587538	0.886129124282925
MAF	Mast	0.0177025054339478	0.0700814383833774	0.252599059641257	0.800719088207462	0.886129124282925
SP3	Mast	0.0219750159358433	0.108157610249944	0.203175864232398	0.839109870707538	0.906385521261593
ATF6	Mast	0.0350961781821788	0.168271787637735	0.208568403978306	0.834900569807002	0.906385521261593
GATA2	Mast	-0.0239016776955378	0.123124055863972	-0.194126789666062	0.846183719948295	0.906385521261593
ZEB1	Mast	-0.013893987328346	0.0698828125340372	-0.198818376429524	0.842514617380176	0.906385521261593
HIC1	Mast	-0.00896370058658688	0.046217096994355	-0.19394771998946	0.846323830093656	0.906385521261593
STAT2	Mast	0.0184795101912097	0.0992342250633146	0.186221136703785	0.852373957960547	0.907013314240069
HNF4A	Mast	0.00641632721179182	0.0670562774022403	0.0956857055052903	0.923822277686571	0.952450939934581
AR	Mast	-0.0113402797400125	0.114985254117607	-0.0986237742138105	0.921490690758045	0.952450939934581
STAT6	Mast	-0.0125021895274098	0.123710864024807	-0.101059754338979	0.919558063055718	0.952450939934581
TFDP1	Mast	-0.00691666401393331	0.0820506390356043	-0.0842975032885723	0.932865735921591	0.952450939934581
NR3C1	Mast	0.00598332660114186	0.0735847189060337	0.0813120806886882	0.935237971140583	0.952450939934581
E2F6	Mast	0.00632096000153841	0.074886424596018	0.0844072879114932	0.932778511663924	0.952450939934581
RUNX3	Mast	0.00662946448265665	0.0758520436383816	0.0873999455342572	0.930401150652757	0.952450939934581
RFX1	Mast	-0.00634194509062625	0.11110548983972	-0.0570803935950879	0.954512134217106	0.954512134217106
JUNB	Mast	-0.00930834591135433	0.144451790503303	-0.0644391175694114	0.948655572402031	0.954512134217106
PAX8	Mast	-0.00235038197311948	0.0373857205495431	-0.0628684411740781	0.949905398166971	0.954512134217106
