gene	baseMean	log2FC	lfcSE	stat	pvalue	padj	direction
DSTN	106.88824146225	-0.045272249981253	0.394615138389882	-0.114725071536723	0.908663040922206	0.98910400852507	Down in AD
FNTA	16.8333232693614	0.0795161577435057	0.686863838578104	0.115766987978454	0.90783721433564	0.98910400852507	Up in AD
KLK6	5.86294861542615	0.361423237730268	3.11488671824436	0.116030941226003	0.907628019853813	0.98910400852507	Up in AD
LTB4R2	7.31538805141225	-0.112877815524491	0.974629534133286	-0.115816124559442	0.907798270963571	0.98910400852507	Down in AD
MAPKAP1	7.51064262193722	-0.111110403413195	0.964086958465876	-0.115249358408501	0.90824747693373	0.98910400852507	Down in AD
NFKBIL1	4.5652843857321	-0.127652238542578	1.11342527335753	-0.114648231540176	0.908723948489583	0.98910400852507	Down in AD
PITPNA	19.3301423609822	0.0698399542416068	0.600255428593954	0.116350391707745	0.907374849959405	0.98910400852507	Up in AD
SH3D21	6.68211297151048	-0.108838936080889	0.951844555233017	-0.114345284093415	0.908964086364506	0.98910400852507	Down in AD
SSR2	25.0064880693129	-0.0629703792240028	0.54346653434723	-0.115867997832908	0.907757158856622	0.98910400852507	Down in AD
ZNF24	17.4796059832096	-0.0723305504464683	0.625723730130742	-0.115595025349854	0.907973505672333	0.98910400852507	Down in AD
ZNF316	7.84491225886721	0.102964530995593	0.886885189492453	0.1160967983404	0.907575826211221	0.98910400852507	Up in AD
ZNF467	4.28320836682481	-0.131962395218392	1.15515450025307	-0.114237874837939	0.909049228642874	0.98910400852507	Down in AD
BLMH	107.52426260429	-0.0461277777930356	0.419450805672945	-0.109971842154482	0.912431706146896	0.989334180018021	Down in AD
BROX	17.5123867705292	0.0680018274298077	0.617078179361845	0.11019969544237	0.912251003805544	0.989334180018021	Up in AD
CADM4	5.68613929057297	0.114079227915896	1.02823194130665	0.110946979307925	0.911658391433025	0.989334180018021	Up in AD
CDC37L1	6.36657845189669	-0.112237289089243	0.998700292204092	-0.112383354611361	0.910519452808565	0.989334180018021	Down in AD
COX5B	72.060549197992	0.0514923869892708	0.456959063644483	0.112684901309523	0.910280372008849	0.989334180018021	Up in AD
DNAJC5	14.9466236079284	-0.112268734386782	1.0110165778775	-0.111045394154146	0.91158034997184	0.989334180018021	Down in AD
DPM1	17.5617906141524	0.0761923611051964	0.688607607115621	0.110646993030391	0.911896281196962	0.989334180018021	Up in AD
FGD6	4.60074514823266	-0.148791760472389	1.34649901407682	-0.110502688020461	0.91201071819463	0.989334180018021	Down in AD
FOXO3	24.3558390716233	0.0677843740910449	0.607374451719922	0.111602280766169	0.911138763532565	0.989334180018021	Up in AD
INPP5A	13.4898880622265	0.0839523326645889	0.763986525217417	0.109887190275637	0.912498841696335	0.989334180018021	Up in AD
NEMF	20.0438869099663	0.0747573976515901	0.665265367575038	0.112372297274528	0.91052821975387	0.989334180018021	Up in AD
NUDT15	6.22015635519968	-0.119514015182969	1.06162008967188	-0.112577009747346	0.910365912722839	0.989334180018021	Down in AD
RNF43	7.63051168606867	-0.104518886260082	0.939929976705749	-0.111198588033545	0.911458871276216	0.989334180018021	Down in AD
