gene	baseMean	log2FC	lfcSE	stat	pvalue	padj	direction
PLK1	96.5810603085972	0.551720324815657	0.617288791277359	0.89377991729605	0.371439656311626	0.746679080596681	Up in AD
ABHD12B	63.2945791755963	-2.83762719895255	3.17533237175741	-0.89364729947374	0.371510630631209	0.746722549426251	Down in AD
ANKH	507.609034104411	0.449016473241355	0.502939623020686	0.892784049394508	0.371972829822712	0.74698469584875	Up in AD
DAPK2	350.619125990997	0.434069927315259	0.485967580109578	0.893207582319345	0.371746018354034	0.74698469584875	Up in AD
DNAJA4	1164.83031589452	-3.08751801931675	3.45797090025786	-0.892869867437727	0.371926865388103	0.74698469584875	Down in AD
GNAI2	925.997635324889	0.443020284171814	0.496237661046068	0.892758286902143	0.371986628988192	0.74698469584875	Up in AD
NUAK2	227.846924450744	0.615350966046039	0.68923176056104	0.892807037135286	0.371960517165555	0.74698469584875	Up in AD
OGG1	168.299188744327	-0.496447301881155	0.555815297576083	-0.893187546377668	0.371756746121254	0.74698469584875	Down in AD
TMEM37	46.3849264686037	0.976021743653536	1.09318568848366	0.89282338209839	0.371951762656125	0.74698469584875	Up in AD
ARHGEF1	547.888812340491	0.401872088586522	0.450585052852291	0.891889524613819	0.372452149987114	0.747820260278003	Up in AD
TMEM105	25.6943158842435	0.9150858487455	1.02630903231603	0.89162797942104	0.37259236806373	0.748002536973902	Up in AD
GPATCH2	444.322692739978	0.453216583183944	0.508400875640561	0.891455158516226	0.372685037738726	0.748018119094808	Up in AD
MAP4K5	961.624861434613	-0.464558810203901	0.521139371042116	-0.891429118615485	0.372699002039241	0.748018119094808	Down in AD
FAM219B	256.133619806602	0.495570804319252	0.55599366423882	0.891324553127257	0.372755080167855	0.748031448013238	Up in AD
ARHGAP28	14.0312711685449	1.24345740258879	1.39566276486926	0.890944025941162	0.372959199770233	0.74804422742887	Up in AD
ATF6	473.492656641255	0.416259225775744	0.467110176215632	0.891137138454433	0.372855603121949	0.74804422742887	Up in AD
CEP57L1	147.150392851531	-0.509746246535966	0.572085649927022	-0.891031345745155	0.372912354202154	0.74804422742887	Down in AD
TMEM150A	126.808786804349	0.73453988477637	0.824416621608381	0.890981411004708	0.372939142882578	0.74804422742887	Up in AD
SEMA4C	281.177644999802	0.474159040447369	0.532321350753325	0.890738347759965	0.373069556967962	0.748166397148076	Up in AD
TRMT11	268.716129918033	-0.444911679685599	0.499561854514039	-0.890603787429683	0.373141766627288	0.748212042252518	Down in AD
ACTR1B	744.60336145763	-0.515497510715916	0.579065129674497	-0.89022371456849	0.373345773421132	0.748350790150004	Down in AD
CENPJ	97.6838371718349	0.544454362026484	0.611656269631709	0.890131253545904	0.373395412968847	0.748350790150004	Up in AD
FAM45A	778.29816331464	0.47987480480056	0.539120763996287	0.890106330246752	0.373408794239147	0.748350790150004	Up in AD
GPC1	2070.96629850151	0.411300190721211	0.462003419533618	0.890253563786192	0.373329749144499	0.748350790150004	Up in AD
KIF18B	46.5857048469658	0.72694135956141	0.81678920690907	0.889998733348024	0.373466566209591	0.748367449783781	Up in AD
CLSPN	157.751108375158	-0.493162649935955	0.554587676686024	-0.889241991244525	0.373873039800948	0.748587133151799	Down in AD
F8	42.0344192467269	-0.898833424776248	1.01050175643751	-0.889492194397615	0.373738616345287	0.748587133151799	Down in AD
MTCP1	12.5353873201682	1.26913539397328	1.42706273971822	0.889333985570863	0.373823611705859	0.748587133151799	Up in AD
MYH10	95.4199012135886	0.567521370543205	0.638082130297846	0.889417433267244	0.373778779170301	0.748587133151799	Up in AD
NDUFS8	2634.28011645222	0.439780026945488	0.49444389414429	0.889443741046887	0.373764645923343	0.748587133151799	Up in AD
PAK1	201.590947490412	0.461691484397035	0.518974953350996	0.889621900663829	0.373668942487479	0.748587133151799	Up in AD
SLC30A4	82.056950473699	0.593113783960793	0.667293900875765	0.888834414914302	0.374092077183363	0.748827519494836	Up in AD
SPG7	831.723863401219	-0.387958435123445	0.436441685675809	-0.888912420276056	0.374050149838511	0.748827519494836	Down in AD
ARIH2	628.423533137382	-0.434553316280722	0.489578448247956	-0.88760711962679	0.374752122597716	0.748968348988534	Down in AD
CHCHD5	1548.45582417526	0.428265490850665	0.482109016493787	0.888316700578	0.37437041874539	0.748968348988534	Up in AD
DNAJB1	10538.3415382973	-3.35009143642807	3.77278206888137	-0.8879631463636	0.374560575588681	0.748968348988534	Down in AD
EHD4	427.067273501386	-0.459798515703535	0.517725634863051	-0.888112321935075	0.374480335192362	0.748968348988534	Down in AD
EXD3	123.187590305079	-0.508657263574342	0.572925582786131	-0.887824315857475	0.374635261003053	0.748968348988534	Down in AD
FUBP3	714.434979368945	-0.410049279911399	0.461882014276914	-0.887779275305491	0.374659493046638	0.748968348988534	Down in AD
